28,079,018,12,08,02,2017,05,31,00022,V,00021,V,00020,V,00016,V,00021,V,00020,V,00029,V,00051,V,00076,V,00081,V,00045,V,00031,V,00028,V,00021,V,00015,V,00017,V,00024,V,00033,V,00030,V,00030,V,00000,N,00000,N,00000,N,00000,N
28,079,018,14,06,02,2017,05,31,00080,V,00080,V,00068,V,00071,V,00068,V,00067,V,00055,V,00041,V,00036,V,00043,V,00078,V,00091,V,00101,V,00115,V,00126,V,00121,V,00114,V,00104,V,00116,V,00106,V,00000,N,00000,N,00000,N,00000,N
28,079,018,20,59,02,2017,05,31,000.9,V,000.5,V,002.0,V,002.1,V,002.5,V,002.3,V,001.0,V,000.8,V,000.9,V,001.3,V,000.9,V,000.6,V,000.8,V,000.5,V,000.1,V,000.1,V,000.1,V,000.1,V,000.5,V,000.6,V,00000,N,00000,N,00000,N,00000,N
28,079,018,30,59,02,2017,05,31,000.2,V,000.2,V,000.2,V,000.1,V,000.1,V,000.1,V,000.2,V,000.2,V,000.3,V,000.4,V,000.3,V,000.2,V,000.1,V,000.2,V,000.3,V,000.4,V,000.3,V,000.4,V,000.4,V,000.4,V,00000,N,00000,N,00000,N,00000,N
28,079,018,35,59,02,2017,05,31,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.2,V,000.2,V,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N
28,079,024,01,38,02,2017,05,31,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00004,V,00004,V,00003,V,00003,V,00003,V,00003,V,00000,N,00000,N,00000,N,00000,N
28,079,024,06,48,02,2017,05,31,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,00000,N,00000,N,00000,N,00000,N
28,079,024,07,08,02,2017,05,31,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00004,V,00011,V,00012,V,00008,V,00004,V,00004,V,00002,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00000,N,00000,N,00000,N,00000,N
28,079,024,08,08,02,2017,05,31,00010,V,00008,V,00009,V,00010,V,00008,V,00009,V,00011,V,00030,V,00044,V,00041,V,00029,V,00019,V,00019,V,00014,V,00009,V,00008,V,00012,V,00011,V,00007,V,00008,V,00000,N,00000,N,00000,N,00000,N
28,079,024,09,47,02,2017,05,31,00009,V,00010,V,00006,V,00005,V,00005,V,00005,V,00007,V,00007,V,00013,V,00013,V,00014,V,00016,V,00016,V,00021,V,00017,V,00015,V,00013,V,00011,V,00010,V,00013,V,00000,N,00000,N,00000,N,00000,N
28,079,024,10,47,02,2017,05,31,00013,V,00015,V,00010,V,00007,V,00008,V,00009,V,00010,V,00012,V,00101,V,00029,V,00026,V,00028,V,00030,V,00036,V,00030,V,00027,V,00023,V,00019,V,00019,V,00025,V,00000,N,00000,N,00000,N,00000,N
28,079,024,12,08,02,2017,05,31,00012,V,00010,V,00011,V,00011,V,00010,V,00011,V,00012,V,00035,V,00061,V,00060,V,00041,V,00025,V,00026,V,00017,V,00012,V,00009,V,00013,V,00012,V,00008,V,00010,V,00000,N,00000,N,00000,N,00000,N
28,079,024,14,06,02,2017,05,31,00086,V,00091,V,00074,V,00074,V,00077,V,00075,V,00066,V,00046,V,00036,V,00052,V,00080,V,00098,V,00103,V,00119,V,00133,V,00140,V,00126,V,00125,V,00137,V,00127,V,00000,N,00000,N,00000,N,00000,N
28,079,024,20,59,02,2017,05,31,000.7,V,000.4,V,000.5,V,001.7,V,001.6,V,001.9,V,001.2,V,001.5,V,001.4,V,002.7,V,002.3,V,001.0,V,001.6,V,002.0,V,001.3,V,000.9,V,000.7,V,000.6,V,000.3,V,000.3,V,00000,N,00000,N,00000,N,00000,N
28,079,024,30,59,02,2017,05,31,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.2,V,000.4,V,000.4,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.1,V,000.2,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N
28,079,024,35,59,02,2017,05,31,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N
28,079,024,42,02,02,2017,05,31,00.86,V,00.92,V,00.71,V,00.61,V,00.75,V,00.54,V,00.56,V,00.94,V,00.78,V,00.74,V,00.95,V,00.86,V,00.88,V,01.05,V,01.20,V,01.13,V,01.11,V,00.96,V,00.95,V,01.00,V,00000,N,00000,N,00000,N,00000,N
28,079,024,43,02,02,2017,05,31,00.71,V,00.79,V,00.51,V,00.38,V,00.56,V,00.27,V,00.29,V,00.80,V,00.58,V,00.52,V,00.80,V,00.70,V,00.71,V,00.96,V,01.15,V,01.06,V,01.04,V,00.84,V,00.84,V,00.89,V,00000,N,00000,N,00000,N,00000,N
28,079,024,44,02,02,2017,05,31,00.15,V,00.13,V,00.21,V,00.23,V,00.19,V,00.27,V,00.26,V,00.14,V,00.21,V,00.23,V,00.15,V,00.16,V,00.17,V,00.09,V,00.05,V,00.07,V,00.07,V,00.12,V,00.12,V,00.11,V,00000,N,00000,N,00000,N,00000,N
28,079,027,07,08,02,2017,05,31,00013,V,00002,V,00004,V,00001,V,00003,V,00009,V,00012,V,00035,V,00026,V,00007,V,00004,V,00003,V,00003,V,00001,V,00001,V,00002,V,00002,V,00003,V,00003,V,00003,V,00000,N,00000,N,00000,N,00000,N
